elapsed_time,distance,latitude,longitude,altitude,l_r_balance,power,cadence,speed,heartrate,ankling_log_left,ankling_log_right,foot_range_log_left,foot_range_log_right,leg_range_log_left,leg_range_log_right,pedaling_delay_log_left,pedaling_delay_log_right,waist_angle_log_center,waist_d_rot_y_center,waist_d_rot_z_center,torso_angle_log_center,torso_d_rot_y_center,torso_d_rot_z_center
555,6349,36.958336,136.78331,72,,253,98,12.42,,0.0,0.0,,51.7,,,29.1,31.7,45.3,8.4,5.1,12.7,3.5,5.8
556,6362,36.958225,136.78328,72,,252,98,12.34,,0.0,0.0,50.8,52.5,,,28.5,26.5,45.0,7.7,6.2,14.2,3.1,4.8
557,6376,36.958115,136.78325,72,,259,97,12.33,,0.0,0.0,,48.7,,,21.1,13.1,45.3,5.4,6.8,13.6,2.7,5.2
558,6385,36.958004,136.78322,72,,214,97,12.21,,0.0,1.6,46.8,,,,17.1,47.2,45.8,5.6,7.2,14.3,3.5,4.9
559,6400,36.957897,136.78319,72,,205,96,12.22,,40.7,0.0,46.8,,,,34.5,31.6,44.6,7.1,7.1,15.9,4.1,6.4
560,6412,36.957787,136.78316,72,,152,96,12.03,,,,,,,,,,44.5,5.5,6.2,16.4,3.9,5.8
561,6427,36.957687,136.78313,72,,9,53,11.84,,,,,,,,,,45.4,6.5,5.8,18.2,3.1,3.2
562,6435,36.95759,136.78311,72,,2,79,11.62,,,,,,,,,,46.0,8.4,6.2,17.0,2.0,3.0
563,6448,36.957485,136.78308,72,,0,0,11.28,,,,,,,,,,49.8,4.6,5.1,19.3,2.6,3.2
564,6458,36.95739,136.78305,72,,0,0,10.96,,,,,,,,,,49.1,3.7,2.7,15.7,3.9,3.4
565,6469,36.957302,136.78302,72,,0,0,10.61,,,,,,,,,,47.7,3.9,2.4,13.1,2.6,3.8
566,6479,36.957226,136.78294,72,,0,0,10.51,,,,,,,,,,50.4,2.8,0.9,13.9,1.9,2.0
567,6490,36.957153,136.78288,72,,111,47,10.54,,,,,,,,,,52.1,4.6,2.4,15.9,3.6,1.6
568,6502,36.9571,136.78282,72,,28,46,10.44,,,,,,,,,,55.2,10.4,5.7,16.0,3.0,4.1
569,6511,36.957092,136.78271,72,,350,82,10.41,,0.0,0.0,,,,,35.3,24.9,55.7,5.9,7.0,15.9,2.2,3.6
570,6521,36.95713,136.78261,72,,377,82,10.54,,0.0,0.0,42.9,51.3,,,5.9,30.1,53.6,4.0,2.8,17.5,3.8,6.0
571,6532,36.957237,136.78246,72,,434,83,10.67,,0.0,0.0,,52.3,,,23.0,17.9,52.1,4.3,3.4,15.4,6.8,7.5
572,6542,36.957287,136.78236,72,,445,85,10.83,,0.0,0.0,,,,,25.4,31.2,50.6,6.3,5.9,16.3,7.0,7.8
573,6553,36.957355,136.78224,72,,399,86,10.98,,0.0,0.0,51.4,53.1,,,30.3,22.4,50.5,6.1,6.5,17.6,8.4,8.3
574,6565,36.9574,136.78214,72,,403,87,11.17,,0.0,0.0,51.1,51.8,,,19.1,27.5,46.3,7.3,7.0,13.7,7.9,7.9
575,6576,36.957466,136.78203,72,,338,89,11.28,,0.0,12.6,44.8,,,,26.7,27.1,46.8,6.9,5.5,12.8,8.6,8.7
576,6586,36.957527,136.78192,71,,321,89,11.34,,0.0,0.0,51.4,50.1,,,30.2,42.1,47.3,6.0,4.8,10.8,6.9,7.4
577,6601,,,71,,323,90,11.42,,0.0,1.9,53.5,52.7,,,28.4,21.4,47.2,6.5,5.1,10.7,6.5,7.6
578,6609,36.957584,136.7818,71,,330,90,11.47,,0.0,0.0,52.5,51.8,,,38.9,20.9,47.0,4.8,5.8,10.4,7.8,8.0
579,6624,36.9577,136.78159,71,,322,91,11.5,,0.0,0.0,51.5,52.4,,,23.6,35.3,47.1,3.1,5.8,8.1,7.4,7.3
580,6632,36.95776,136.78148,71,,308,91,11.57,,0.0,0.0,51.5,54.3,,,41.0,34.5,47.1,5.1,5.9,9.6,8.4,6.7
581,6643,36.957817,136.78137,71,,300,91,11.54,,0.0,0.0,51.9,51.4,,,23.3,28.4,47.1,5.8,5.4,10.8,8.9,6.7
582,6655,36.95788,136.78127,71,,296,91,11.61,,0.0,7.7,51.9,56.0,,,34.8,36.2,45.1,5.8,5.1,11.2,9.0,7.8
583,6666,36.95794,136.78116,71,,260,92,11.63,,2.5,0.0,54.2,50.5,,,36.6,42.8,45.5,7.0,3.9,10.3,6.4,7.6
584,6685,36.957996,136.78105,71,,279,92,11.6,,0.0,0.0,51.3,52.6,,,37.8,37.4,46.2,8.3,4.6,9.8,5.6,6.8
585,6689,36.958057,136.78093,71,,283,92,11.61,,0.0,0.0,53.5,52.7,,,35.5,40.7,46.4,6.6,5.8,11.2,8.4,7.2
586,6703,36.958115,136.78082,70,,311,92,11.65,,0.0,0.0,51.4,53.7,,,25.7,39.8,46.3,5.8,5.7,10.2,8.0,6.5
587,6716,36.95817,136.78072,70,,283,92,11.67,,0.0,0.0,51.4,51.0,,,30.8,25.0,44.8,5.4,6.1,9.0,7.3,6.0
588,6726,36.95823,136.7806,70,,256,92,11.68,,6.9,8.3,44.9,53.6,,,36.1,36.3,45.2,6.2,5.5,10.7,8.6,6.0
589,6739,36.958286,136.78046,70,,260,92,11.62,,0.0,0.0,,48.8,,,27.7,32.4,45.7,7.2,3.5,13.3,5.9,5.5
590,6754,36.958332,136.78035,70,,239,92,11.64,,0.0,0.0,47.8,,,,1.1,22.9,46.4,4.6,4.5,13.0,4.6,5.5
591,6762,36.958378,136.78023,69,,331,92,11.77,,0.0,0.0,53.3,,,,31.8,20.2,45.5,5.2,5.4,9.7,3.9,5.6
592,6777,36.958405,136.7801,69,,314,94,11.97,,0.0,0.0,,54.0,,,30.4,14.7,45.4,5.3,5.5,7.4,2.7,7.1
593,6785,36.958443,136.77997,69,,284,96,12.27,,0.0,0.0,,,,,32.5,36.1,45.5,4.9,6.1,8.8,4.5,5.7
594,6798,36.958466,136.77983,69,,259,98,12.63,,0.0,1.7,52.8,,,,30.2,38.0,45.7,7.0,7.1,9.9,4.9,6.0
595,6810,36.958492,136.77968,69,,255,99,12.88,,0.0,0.0,,54.6,,,21.6,37.1,44.0,6.0,6.4,11.9,4.6,6.4
596,6823,36.958523,136.77954,68,,238,97,13.2,,0.0,0.0,50.7,,,,27.3,3.1,45.5,6.2,4.6,12.1,3.4,5.8
597,6840,,,68,,268,98,13.33,,0.0,0.0,,53.4,,,20.8,42.0,46.2,5.9,3.7,14.0,2.5,6.1
598,6850,36.958546,136.77939,68,,251,98,13.32,,0.0,0.0,,51.4,,,39.9,36.3,46.2,6.8,7.1,9.9,3.7,5.6
599,6867,36.958603,136.77905,67,,268,98,13.28,,0.0,0.0,49.7,,,,34.3,34.5,45.5,9.0,5.9,11.6,4.9,6.1
600,6875,36.95862,136.77892,67,,243,98,13.24,,0.0,0.0,,55.2,,,23.7,40.7,45.7,7.8,6.2,12.4,5.3,6.6
601,6888,36.95863,136.77876,67,,238,97,13.14,,0.0,0.0,51.6,56.9,,,28.4,34.2,43.1,8.5,5.8,12.0,6.8,6.9
602,6903,36.95865,136.77861,66,,233,96,13.08,,22.7,0.0,,,,,32.4,46.0,44.4,6.7,5.1,11.7,7.1,6.3
603,6915,36.95868,136.77846,66,,338,96,13.01,,0.0,0.0,54.0,54.0,,,38.9,38.2,45.0,3.9,5.7,12.2,5.9,4.9
604,6928,36.958706,136.7783,66,,330,96,13.04,,0.0,0.0,55.6,,,,32.7,29.3,45.0,3.6,7.0,11.7,5.3,5.1
605,6940,36.958717,136.77815,65,,259,96,12.96,,0.0,0.0,52.3,52.8,,,29.5,35.0,42.5,4.4,7.3,11.7,6.1,5.2
606,6957,36.958736,136.77802,65,,218,95,12.89,,11.8,0.0,,,,,31.1,32.2,44.7,6.9,7.1,9.5,4.8,4.9
607,6965,36.958748,136.77788,64,,269,94,12.81,,0.0,0.0,,50.7,,,31.7,34.7,45.6,9.4,5.0,9.9,4.3,4.9
608,6982,36.95882,136.77774,64,,252,95,12.95,,0.0,0.0,50.2,53.3,,,23.1,31.3,46.4,7.2,5.7,10.6,5.1,5.3
609,6993,36.9589,136.77762,63,,257,95,12.96,,5.4,0.0,,55.3,,,25.0,3.7,46.6,7.1,6.4,11.2,7.6,6.2
610,7005,36.958992,136.77753,63,,263,96,13.15,,1.2,0.0,50.0,53.1,,,20.5,25.4,47.1,7.2,6.2,11.8,7.4,6.5
611,7018,36.959087,136.77744,62,,216,99,13.41,,4.8,0.0,44.9,52.2,,,26.3,37.5,45.0,6.5,6.2,12.8,6.2,5.9
612,7030,36.959194,136.77736,62,,197,95,13.66,,12.5,0.0,40.9,56.3,,,29.3,35.9,47.0,6.8,5.6,13.4,4.4,5.4
613,7047,36.959312,136.77731,61,,200,95,13.84,,0.0,0.0,,,,,30.3,37.4,46.8,7.7,6.3,18.8,4.2,5.2
614,7062,36.959427,136.77727,61,,200,95,13.98,,3.5,0.0,49.2,51.3,,,27.4,29.0,42.5,6.9,7.6,15.1,5.3,5.3
615,,36.959545,136.77719,60,,150,97,14.15,,8.8,0.0,39.7,,,,20.6,30.9,43.7,6.9,7.3,12.6,4.7,5.5
616,7089,36.959656,136.77713,60,,114,98,14.32,,3.2,0.0,,49.8,,,21.2,33.8,44.4,8.1,8.5,15.4,3.9,4.9
617,7104,36.959778,136.77707,59,,71,98,14.34,,2.4,4.6,37.5,47.2,,,22.3,27.8,44.6,8.7,8.2,19.6,3.2,4.9
618,7118,36.95988,136.77698,59,,89,99,14.39,,6.6,,,,,,18.5,,42.2,5.2,6.2,17.4,2.6,3.7
619,7137,36.959972,136.77687,58,,43,96,14.54,,6.6,,,,,,18.5,,43.0,3.3,6.1,20.0,2.1,2.7
620,7148,36.960056,136.77675,57,,65,80,14.65,,6.6,,,,,,18.5,,46.1,3.9,5.9,17.6,2.7,1.7
621,7165,36.960114,136.77661,57,,87,64,14.67,,0.0,0.0,45.4,52.4,,,15.4,22.6,46.9,2.6,2.3,17.5,2.4,1.3
622,7177,36.960148,136.77644,56,,222,102,14.87,,2.0,0.0,,57.5,,,21.4,38.4,49.1,3.8,3.5,17.0,4.6,2.9
623,7192,36.96015,136.77628,56,,264,103,15.1,,0.0,0.0,,56.7,,,32.1,32.1,50.3,6.2,5.9,16.0,5.3,5.0
624,7206,36.960125,136.7761,55,,252,104,15.24,,0.0,0.0,46.3,59.2,,,27.6,29.2,50.8,6.4,6.4,14.7,4.6,4.7
625,7221,36.960075,136.77594,55,,246,104,15.24,,0.0,0.0,46.3,54.5,,,1.8,32.1,48.1,5.5,6.7,10.0,5.2,5.2
626,7236,36.959995,136.77579,54,,166,107,15.35,,5.0,5.2,44.4,,,,5.5,37.5,46.1,7.3,6.5,8.6,5.6,5.2
627,7253,36.959923,136.77563,53,,190,98,15.57,,41.7,2.8,,53.7,,,11.8,20.1,45.9,6.7,5.9,8.6,6.3,3.0
628,7271,36.959846,136.77548,53,,131,96,15.68,,9.9,,46.7,,,,30.5,,46.7,6.4,7.4,12.4,5.6,2.8
629,7282,36.95976,136.77534,52,,0,0,15.77,,,,,,,,,,56.6,3.9,7.8,23.8,4.7,3.1
630,7299,36.95966,136.7752,52,,0,0,15.7,,,,,,,,,,55.9,2.7,3.1,25.3,3.2,2.6
631,7313,36.959557,136.77509,51,,0,0,15.45,,,,,,,,,,52.6,3.3,1.4,23.7,4.2,2.4
632,7328,36.959454,136.775,51,,0,0,14.64,,,,,,,,,,51.2,1.3,1.0,22.8,4.1,2.0
633,7343,36.95935,136.7749,50,,0,0,13.94,,,,,,,,,,51.4,0.8,0.6,22.6,2.3,1.2
634,7357,36.95925,136.77483,50,,0,0,13.34,,,,,,,,,,52.2,1.8,0.6,26.5,2.0,1.7
635,7374,,,49,,0,0,12.91,,,,,,,,,,53.4,2.5,0.6,33.8,1.7,1.4
636,7383,,,49,,0,0,12.2,,,,,,,,,,56.6,1.1,1.0,36.8,2.3,0.7
637,7395,36.959038,136.77475,49,,0,0,11.92,,,,,,,,,,59.0,1.1,1.0,34.6,3.8,0.4
638,7406,36.958855,136.77486,48,,1,6,11.7,,,0.0,,,,,,41.4,61.3,2.0,3.6,35.3,2.9,1.1
639,7418,36.95879,136.77495,48,,350,73,11.64,,3.5,0.0,,56.2,,,33.5,42.9,60.3,6.4,4.5,26.1,5.7,2.9
640,7429,36.958736,136.77507,47,,485,76,11.71,,0.0,0.0,52.4,55.0,,,25.5,44.6,57.6,8.5,3.8,18.1,8.9,8.2
641,7441,36.95868,136.7752,47,,497,83,11.92,,0.0,0.0,51.6,52.1,,,19.9,6.7,53.5,9.2,8.4,12.5,8.6,10.4
642,7456,36.95863,136.77531,47,,481,89,12.2,,0.0,0.0,51.9,52.4,,,24.7,30.2,48.1,7.9,5.5,12.2,6.8,10.4
643,7468,36.958565,136.77542,47,,421,91,12.43,,0.0,5.0,44.8,,,,31.1,37.6,49.3,6.6,5.7,10.7,6.9,8.8
644,7481,36.958508,136.77556,46,,412,92,12.57,,0.0,0.0,52.1,51.9,,,25.5,39.5,48.5,7.2,6.6,12.3,5.8,6.9
645,7494,36.958454,136.77568,46,,422,94,12.81,,0.0,0.0,53.0,52.0,,,35.1,33.9,48.6,4.9,6.9,10.8,6.2,8.8
646,7508,36.95839,136.77579,46,,372,96,13.0,,0.0,0.0,52.9,53.7,,,39.0,36.8,48.3,4.4,7.6,10.1,7.7,8.3
647,7519,36.958313,136.77592,46,,356,96,13.05,,0.0,0.0,52.4,52.8,,,39.6,30.2,46.1,4.0,6.8,11.4,7.8,7.5
648,7536,36.95825,136.77603,46,,313,96,13.08,,0.0,5.7,44.4,,,,32.0,20.8,46.9,4.7,8.1,10.2,7.6,6.7
649,7544,36.958164,136.77615,46,,352,96,13.06,,0.0,0.0,,55.0,,,37.2,11.5,47.4,7.3,6.0,11.3,6.9,6.6
650,7557,36.958076,136.77626,45,,396,97,13.12,,0.0,0.0,56.7,55.1,,,41.3,31.0,48.1,7.4,5.7,10.9,6.4,6.8
651,7571,36.957993,136.77637,45,,400,97,13.24,,0.0,0.0,55.2,53.3,,,32.2,35.8,47.6,6.1,6.2,10.4,6.6,7.1
652,7584,36.95791,136.77646,45,,373,98,13.3,,0.0,0.0,54.7,52.7,,,35.8,33.6,47.4,5.7,6.7,10.9,5.5,6.4
653,7596,36.95781,136.77657,45,,354,98,13.39,,0.0,0.0,54.1,54.5,,,40.8,29.6,47.4,8.0,6.5,10.3,5.0,6.0
654,7611,36.95771,136.77666,45,,332,99,13.42,,0.0,0.0,54.3,53.6,,,39.6,33.9,47.0,9.7,7.9,12.4,5.2,5.8
655,7628,36.95761,136.77675,45,,336,99,13.45,,0.0,0.0,,,,,32.5,38.1,44.9,9.8,7.7,12.7,5.3,6.1
656,7636,36.957504,136.77682,45,,302,99,13.43,,0.0,0.0,54.7,51.8,,,36.9,35.9,46.6,9.9,6.2,10.9,5.4,6.2
657,7651,36.95741,136.7769,45,,306,99,13.41,,0.0,0.0,,52.2,,,32.6,36.5,46.8,6.4,5.2,11.3,3.8,5.8
658,7663,36.9573,136.77696,45,,332,98,13.35,,0.0,0.0,54.4,55.2,,,42.3,33.7,46.9,7.7,6.8,11.8,4.4,5.7
659,7676,36.957195,136.77704,45,,358,99,13.39,,0.0,0.0,53.7,53.1,,,37.6,36.3,46.8,7.1,6.4,13.4,3.8,6.5
660,7691,36.95709,136.77711,45,,338,99,13.39,,0.0,0.0,54.6,52.3,,,39.3,34.3,43.7,5.8,7.5,11.9,2.5,5.1
661,7703,36.956985,136.77719,45,,286,99,13.38,,0.0,0.0,,53.3,,,35.6,19.8,46.5,6.8,7.0,11.4,3.8,5.2
662,7720,36.95688,136.77727,45,,322,98,13.37,,0.0,0.0,52.0,52.5,,,19.2,37.3,46.0,6.1,6.5,10.0,5.0,5.3
663,7730,36.956776,136.77734,45,,286,98,13.3,,0.0,0.0,52.0,48.6,,,33.1,35.4,46.7,4.8,6.7,8.4,5.7,5.8
664,7743,36.956665,136.77742,46,,324,98,13.28,,0.0,0.0,53.4,51.7,,,38.4,32.9,46.8,5.5,5.5,11.4,6.0,6.2
665,7756,36.956566,136.77751,46,,339,98,13.28,,0.0,0.0,52.9,49.5,,,30.8,35.7,46.2,5.7,5.5,9.7,6.0,7.6
666,7768,,,46,,330,98,13.27,,0.0,2.0,,55.4,,,29.1,32.3,44.5,6.3,7.2,9.3,6.2,6.0
667,7785,36.95646,136.77757,46,,358,97,13.21,,0.0,0.0,,51.8,,,38.6,29.2,46.9,8.0,5.6,11.2,5.6,5.7
668,7795,36.956245,136.77773,46,,384,97,13.18,,0.0,0.0,53.5,53.3,,,31.1,37.0,46.7,6.8,5.5,11.1,6.1,6.3
669,7812,36.956142,136.7778,46,,387,97,13.19,,0.0,0.0,54.3,51.8,,,33.7,34.1,46.5,5.5,6.1,11.2,6.7,6.8
670,7825,36.95604,136.77788,46,,371,97,13.14,,0.0,0.0,53.1,,,,45.9,30.5,44.7,6.1,5.9,10.3,5.4,6.3
671,7837,36.955933,136.77795,46,,324,97,13.11,,0.0,0.0,,,,,13.6,32.4,45.6,6.9,6.3,11.7,6.2,7.0
672,7850,36.95583,136.77803,46,,331,96,13.02,,0.0,0.0,,51.9,,,28.0,34.4,46.6,8.1,5.0,10.5,5.9,6.0
673,7867,36.95573,136.7781,46,,338,96,12.95,,0.0,0.0,51.7,51.8,,,31.6,27.6,47.0,6.8,5.5,10.3,5.3,5.9
674,7877,36.955627,136.77818,46,,339,95,12.86,,0.0,0.0,53.1,52.0,,,34.3,40.2,46.6,5.0,6.0,9.3,3.6,6.0
675,7892,36.95553,136.77826,47,,352,95,12.83,,0.0,0.0,55.1,50.6,,,12.9,23.9,47.4,6.4,6.3,9.4,4.4,6.0
676,7902,36.95543,136.77834,47,,365,95,12.84,,0.0,0.0,55.1,51.8,,,40.0,35.6,47.4,7.4,6.4,10.6,7.7,6.6
677,7915,36.955338,136.77841,47,,351,95,12.84,,0.0,0.0,52.9,53.5,,,25.9,44.7,47.5,6.3,7.1,10.6,6.7,6.0
678,7927,36.95523,136.7785,47,,358,95,12.85,,0.0,0.0,54.6,52.6,,,41.4,33.3,47.1,5.8,6.8,9.3,5.3,5.3
679,7940,36.95513,136.77856,47,,339,95,12.89,,0.0,0.0,52.8,53.2,,,27.9,39.0,44.7,5.7,6.4,11.9,6.3,6.5
680,7957,36.95503,136.77864,47,,281,95,12.85,,8.8,14.6,45.8,,,,36.5,30.5,45.6,6.7,6.9,10.2,7.3,6.0
681,7965,36.95493,136.77872,47,,297,94,12.83,,2.4,0.0,,,,,40.8,38.9,46.4,7.3,6.2,11.4,5.7,5.9
682,7982,36.95483,136.7788,47,,297,94,12.77,,2.1,0.0,,51.0,,,30.5,32.8,46.0,5.4,5.8,11.6,6.9,6.1
683,7990,36.954735,136.77887,48,,300,93,12.68,,0.0,1.9,53.9,,,,25.5,37.4,47.0,5.0,6.1,11.8,5.9,5.7
684,8003,36.95463,136.77895,48,,310,93,12.55,,0.0,0.0,50.5,,,,35.3,36.2,47.5,5.6,6.0,11.1,6.5,5.4
685,8016,36.954533,136.779,48,,342,92,12.43,,0.0,0.0,53.5,53.4,,,24.3,35.2,47.4,6.0,6.3,11.8,7.5,6.5
686,8028,36.954437,136.77908,48,,320,91,12.24,,2.1,0.0,,50.8,,,30.5,29.9,45.5,6.7,7.2,13.8,5.5,7.4
687,8041,36.954346,136.77916,48,,274,89,12.11,,0.0,0.0,44.0,56.1,,,28.9,28.6,46.7,7.4,5.8,12.1,3.8,6.8
688,8051,36.95425,136.77922,48,,282,88,11.92,,0.0,0.0,,52.4,,,32.9,35.7,46.9,6.5,4.0,9.8,4.6,6.4
689,8068,36.954155,136.7793,49,,276,87,11.86,,0.0,0.0,52.6,,,,35.1,33.1,47.4,3.7,5.0,11.4,5.2,6.8
690,8076,36.954067,136.77937,49,,343,87,11.78,,0.0,0.0,50.5,51.9,,,41.8,29.0,48.0,3.3,6.3,12.8,6.2,7.0
691,8091,36.953976,136.77943,49,,354,93,11.8,,0.0,0.0,55.4,53.4,,,11.6,23.1,48.7,2.4,7.5,12.5,7.0,8.1
692,8099,36.953888,136.77953,49,,336,93,11.84,,0.0,0.0,53.6,53.3,,,37.1,39.9,48.9,3.4,8.6,13.2,7.5,7.5
693,8110,36.953808,136.7796,49,,306,93,11.8,,0.0,0.0,52.6,52.5,,,38.0,45.0,45.4,4.4,6.7,11.8,8.1,8.0
694,8122,36.953728,136.7797,50,,264,93,11.74,,0.0,0.0,46.8,,,,39.3,42.9,48.0,5.7,6.7,12.8,4.7,7.2
695,8135,36.953663,136.77979,50,,293,92,11.63,,0.0,0.0,,50.6,,,32.9,33.5,48.3,9.1,6.2,13.3,5.0,7.1
696,8148,36.9536,136.77989,50,,327,91,11.57,,0.0,0.0,53.2,,,,37.2,15.5,48.5,8.2,6.6,15.3,7.4,7.7
697,8160,36.95354,136.78,50,,258,91,11.42,,3.0,2.1,48.9,50.2,,,25.0,35.2,47.9,5.1,7.7,13.8,6.3,6.7
698,8171,36.953487,136.7801,50,,187,89,11.16,,16.1,,,,,,20.2,,45.0,6.4,6.1,18.0,3.8,7.1
699,8181,36.95343,136.78021,51,,82,88,10.8,,,,,,,,,,49.7,5.9,5.9,28.4,2.2,4.8
700,8196,36.953403,136.78033,51,,114,75,10.57,,,,,,,,,,58.7,5.0,4.2,35.0,2.0,4.5
701,8202,36.953423,136.78044,51,,147,62,10.28,,,,,,,,,,57.8,5.6,4.6,29.1,2.1,2.5
702,8213,36.953445,136.78055,51,,180,49,10.07,,6.6,0.0,,46.3,,,33.6,24.3,55.1,6.6,6.1,20.6,3.3,3.0
703,8223,36.953487,136.78067,52,,417,84,10.41,,0.0,0.0,45.3,,,,29.4,0.0,54.1,11.6,6.1,14.3,3.1,6.5
704,8234,36.953568,136.78075,52,,437,96,10.81,,0.0,0.0,54.7,54.6,,,25.1,26.5,52.4,6.5,7.7,12.8,7.9,9.7
705,8244,36.95368,136.78082,52,,422,100,11.15,,0.0,0.0,54.7,56.4,,,33.6,37.1,51.4,3.9,9.0,11.8,9.6,8.8
706,8257,36.95377,136.7809,53,,370,102,11.41,,0.0,0.0,55.3,58.6,,,31.8,42.8,47.8,5.8,9.2,11.9,5.3,7.8
707,8269,36.953854,136.78098,53,,295,103,11.54,,0.0,0.0,55.1,55.7,,,28.9,36.4,49.5,5.5,8.7,11.4,5.1,6.7
708,8278,36.95393,136.78107,53,,293,104,11.68,,0.0,0.0,,,,,30.0,1.6,50.3,5.8,8.8,12.7,6.0,6.1
709,8292,36.954014,136.78114,54,,333,105,11.72,,0.0,0.0,,58.1,,,35.8,29.9,50.4,6.0,9.2,13.0,5.7,7.0
710,8301,36.95409,136.78123,54,,298,104,11.64,,0.0,0.0,50.7,56.8,,,32.8,32.0,50.8,5.2,8.6,14.6,5.5,7.7
711,8313,36.95416,136.78131,54,,318,102,11.35,,0.0,0.0,51.8,57.5,,,37.6,28.6,51.1,6.7,8.5,13.3,6.1,7.5
712,8324,36.954235,136.78139,55,,350,99,11.03,,0.0,0.0,53.2,54.4,,,41.2,37.4,50.9,7.5,8.0,13.0,6.2,7.6
713,8334,36.95431,136.78146,55,,323,97,10.53,,0.0,0.0,54.2,55.3,,,35.1,35.4,48.7,6.6,7.4,13.4,6.2,7.6
714,8347,36.954384,136.78152,55,,374,102,10.02,,0.0,0.0,46.8,57.4,,,37.4,22.7,50.2,6.0,7.1,13.6,6.2,7.3
715,8355,36.954456,136.78159,56,,380,97,9.69,,0.0,0.0,53.0,53.6,,,45.6,32.1,50.6,6.7,7.0,12.4,5.5,7.4
716,8368,36.95453,136.78165,56,,383,93,9.31,,0.0,0.0,52.8,52.3,,,28.2,29.8,52.3,6.2,8.0,15.6,5.5,7.1
717,8374,36.95459,136.78171,57,,386,94,8.95,,0.0,0.0,50.7,48.6,,,37.1,18.2,53.8,6.1,7.9,26.6,5.8,6.8
718,8382,36.954636,136.78177,57,,389,95,8.57,,0.0,0.0,,54.3,,,24.3,23.4,58.1,6.7,9.2,26.6,6.4,6.5
719,8391,36.95469,136.78183,57,,400,100,8.2,,0.0,0.0,53.7,53.5,,,28.2,37.0,58.1,6.3,8.0,25.7,8.6,6.6
720,8399,36.954742,136.78189,58,,383,96,7.92,,0.0,0.0,53.1,53.7,,,42.1,23.6,58.5,4.9,8.1,25.4,9.9,7.4
721,8407,36.954796,136.78194,58,,380,94,7.7,,0.0,0.0,53.4,51.7,,,41.8,13.5,58.7,5.9,8.3,25.4,8.8,7.5
722,8414,36.95485,136.78198,59,,370,91,7.43,,0.0,0.0,54.2,52.4,,,37.8,29.7,59.0,6.7,8.0,25.3,9.7,8.0
723,8422,36.9549,136.78204,59,,378,88,7.14,,0.0,0.0,,51.9,,,21.8,17.5,58.7,7.2,5.8,26.3,9.8,8.8
724,8431,36.954945,136.78209,60,,402,84,6.88,,0.0,0.0,,51.3,,,29.2,7.8,58.8,8.3,6.2,26.9,10.0,9.4
725,8437,36.954994,136.78214,60,,400,81,6.72,,0.0,0.0,,51.5,,,15.3,31.0,53.5,10.5,7.0,23.9,9.4,8.8
726,8443,36.955032,136.78218,60,,368,79,6.45,,0.0,2.2,,,,,31.9,15.7,47.7,8.9,5.4,22.0,10.2,9.9
727,8449,36.955086,136.78223,61,,408,77,6.43,,0.0,0.0,46.5,47.0,,,9.9,28.0,47.1,14.1,10.2,20.5,6.0,9.9
728,8456,,,61,,453,78,6.46,,1.7,0.0,49.0,45.9,,,17.0,1.3,46.0,24.0,13.1,19.2,4.2,10.0
729,8464,36.955135,136.78226,62,,443,78,6.41,,0.0,0.0,48.0,47.1,,,17.9,14.7,46.4,26.6,13.0,18.4,4.4,11.4
730,8468,36.95524,136.78232,62,,441,78,6.43,,0.0,0.0,48.0,48.7,,,18.7,9.8,47.3,26.6,12.7,18.8,3.9,11.4
731,8475,36.955284,136.78236,63,,437,77,6.35,,0.0,0.0,48.8,46.7,,,47.6,14.8,46.1,27.3,12.6,18.8,5.5,11.5
732,8481,36.955338,136.7824,63,,443,77,6.41,,0.0,0.0,48.3,48.7,,,4.5,7.6,46.1,25.9,12.6,19.4,5.3,11.7
733,8487,36.955387,136.78242,64,,445,77,6.38,,0.0,0.0,48.3,,,,27.7,4.0,47.4,25.7,12.8,19.6,4.7,11.3
734,8493,36.95544,136.78246,64,,434,77,6.38,,0.0,0.0,47.5,,,,7.2,3.2,46.1,25.9,12.8,18.1,6.7,9.4
735,8504,36.955498,136.78242,64,,417,76,6.24,,1.4,0.0,48.9,46.6,,,7.8,0.8,45.6,24.6,12.9,16.6,8.0,10.7
736,8508,36.955544,136.78246,65,,406,75,6.23,,0.0,0.0,48.9,,,,28.5,4.6,47.4,26.0,12.9,18.2,7.5,10.4
737,8512,36.9556,136.78247,65,,418,75,6.19,,1.1,0.0,50.5,,,,15.2,8.4,46.7,27.2,13.0,17.8,4.7,12.2
738,8519,36.95565,136.7825,66,,444,75,6.18,,0.0,0.0,51.5,48.6,,,45.3,4.8,47.2,27.5,13.1,18.5,4.3,11.9
739,8525,36.955692,136.78253,66,,432,75,6.24,,0.0,0.0,48.2,46.6,,,16.1,2.6,48.1,26.9,13.1,18.6,4.0,11.0
740,8531,36.955746,136.78255,66,,434,75,6.17,,0.0,0.0,48.2,47.3,,,31.3,28.5,49.5,26.3,13.4,20.5,5.5,10.9
741,8537,36.955795,136.78256,67,,453,75,6.2,,0.0,0.0,49.7,48.6,,,1.3,1.8,47.6,25.2,12.7,17.2,5.2,11.3
742,8544,36.95585,136.7826,67,,472,75,6.22,,0.0,0.0,50.0,48.3,,,10.4,26.9,45.4,24.7,12.7,16.0,5.2,11.0
